# Wavelength [nm],one_counts_50avgs_60.0ms
563.5164845232755,9619.976438332089
563.9591029730174,9587.49949546077
564.4016954852855,9555.696734268326
564.8442620457297,9495.911095682544
565.28680264,9441.03763321411
565.7293172537464,9353.636173807698
566.1718058726185,9325.726198913388
566.6142684822667,9317.469844951755
567.0567050683404,9337.366929378548
567.49911561649,9390.213352027442
567.9415001123651,9419.526106939113
568.3838585416157,9469.794650206197
568.8261908898918,9489.812136310831
569.2684971428433,9492.100649293257
569.71077728612,9461.10451277426
570.153031305372,9440.465371427827
570.5952591862489,9403.916610127439
571.037460914401,9370.566922807095
571.4796364754782,9333.35413645468
571.92178585513,9296.087560457965
572.3639090390067,9287.514073150982
572.8060060127583,9291.21069152254
573.2480767620343,9284.92101257751
573.6901212724848,9280.588172159807
574.1321395297599,9300.4001629864
574.5741315195095,9297.553722612169
575.0160972273833,9263.647610352527
575.4580366390314,9219.005861294863
575.8999497401037,9224.09656809789
576.34183651625,9215.82165937261
576.7836969531204,9180.6355416223
577.2255310363646,9129.498475370026
577.6673387516327,9095.444812011334
578.1091200845746,9061.406049388374
578.5508750208401,9036.391715968692
578.9926035460791,9002.723487368099
579.4343056459417,8983.133870576508
579.8759813060778,8942.512996425117
580.3176305121373,8920.83640006166
580.75925324977,8893.356912048544
581.200849504626,8892.306828610135
581.642419262355,8889.20870014503
582.0839625086071,8908.369198184973
582.525479229032,8917.493990061077
582.9669694092801,8935.799656747697
583.4084330350007,8918.375117509313
583.8498700918442,8935.667612360487
584.2912805654602,8899.975945770453
584.732664441499,8926.94896568851
585.17402170561,8939.085394436992
585.6153523434435,8951.238947587553
586.0566563406493,8982.477846977588
586.4979336828775,8979.183960365921
586.9391843557777,8976.075118904626
587.380408345,8963.32436443087
587.8216056361942,8972.795502780273
588.2627762150107,8976.750232955874
588.7039200670987,8967.023392442587
589.1450371781085,8957.251764948083
589.58612753369,8956.986374172033
590.0271911194932,8955.442815532315
590.4682279211678,8950.106081830381
590.9092379243638,8953.613832328949
591.3502211147312,8957.843273140143
591.7911774779201,8976.756132296958
592.23210699958,9002.969454477414
592.673009665361,8988.939632238958
593.113885460913,8989.673259203237
593.5547343718861,8989.37799430023
593.99555638393,9014.827236465057
